 IP Address , Computer Name , Domain , MAC Address , OfficeScan Client Status , Ping Result , Product name , Platform , OfficeScan Server , Version , Pattern File , Scan Engine , Outbreak Prevention Policy , Computer Description , Remote Installation
141.195.158.105,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.106,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.107,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.108,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.109,respell-109.allegheny.edu,,,NA," Ping successful",Undetected,Non-Windows,,,,,,,
141.195.158.110,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.111,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.112,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.113,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.114,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.115,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.116,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.117,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.118,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.119,respell-119.allegheny.edu,,,NA," Ping successful",Undetected,Non-Windows,,,,,,,
141.195.158.120,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.121,respell-121.allegheny.edu,,,Not installed," Ping successful",Undetected,NA,,,,,,,
141.195.158.122,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.123,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.124,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.125,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.126,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.127,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.128,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.129,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.130,respell-130.allegheny.edu,,,NA," Ping successful",Undetected,Non-Windows,,,,,,,
141.195.158.131,respell-131.allegheny.edu,,,NA," Ping successful",Undetected,Non-Windows,,,,,,,
141.195.158.132,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.133,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.134,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.135,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.136,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.137,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.138,respell-138.allegheny.edu,,,NA," Ping successful",Undetected,Non-Windows,,,,,,,
141.195.158.139,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.140,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.141,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.142,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.143,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.144,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.145,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.146,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.147,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.148,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.149,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.150,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.151,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.152,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.153,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.154,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.155,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.156,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.157,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.158,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.159,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.160,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.161,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.162,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.163,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.164,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.165,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.166,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.167,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.168,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.169,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.170,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.171,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.172,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.173,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.174,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.175,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.176,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.177,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.178,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.179,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.180,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.181,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.182,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.183,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.184,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.185,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.186,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.187,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.188,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.189,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.190,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.191,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.192,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.193,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.194,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.195,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.196,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.197,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.198,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.199,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.200,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.201,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.202,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.203,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.204,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.205,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.206,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.207,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.208,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.209,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.210,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.211,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.212,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.213,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.214,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.215,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.216,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.217,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.218,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.219,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.220,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.221,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.222,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.223,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.224,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.225,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.226,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.227,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.228,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.229,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.230,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.231,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.232,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.233,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.234,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.235,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.236,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.237,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.238,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.239,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.240,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.241,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.242,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.243,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.244,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.245,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.246,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.247,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.248,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.249,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.250,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.251,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.252,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.253,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.158.254,NA,,,NA," Ping successful",Undetected,Non-Windows,,,,,,,
141.195.158.255,NA,,,NA," Ping successful",Undetected,Non-Windows,,,,,,,
141.195.159.0,NA,,,NA," Ping successful",Undetected,Non-Windows,,,,,,,
141.195.159.1,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.2,acommons2.allegheny.edu,,,Not installed," Ping successful",Undetected,NA,,,,,,,
141.195.159.3,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.4,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.5,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.6,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.7,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.8,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.9,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.10,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.11,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.12,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.13,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.14,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.15,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.16,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.17,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.18,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.19,acommons19.allegheny.edu,,,NA," Ping successful",Undetected,Non-Windows,,,,,,,
141.195.159.20,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.21,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.22,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.23,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.24,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.25,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.26,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.27,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.28,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.29,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.30,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.31,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.32,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.33,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.34,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.35,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.36,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.37,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.38,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.39,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.40,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.41,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.42,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.43,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.44,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.45,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.46,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.47,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.48,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.49,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.50,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.51,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.52,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.53,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.54,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.55,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.56,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.57,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.58,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.59,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.60,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.61,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.62,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.63,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.64,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.65,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.66,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.67,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.68,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.69,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.70,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.71,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.72,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.73,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.74,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.75,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.76,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.77,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.78,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.79,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.80,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.81,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.82,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.83,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.84,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.85,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.86,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.87,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.88,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.89,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.90,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.91,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.92,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.93,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.94,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.95,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.96,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.97,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.98,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.99,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.100,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.101,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.102,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.103,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.104,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.105,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.106,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.107,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.108,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.109,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.110,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.111,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.112,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.113,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.114,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.115,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.116,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.117,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.118,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.119,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.120,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.121,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.122,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.123,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.124,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.125,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.126,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.127,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.128,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.129,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.130,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.131,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.132,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.133,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.134,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.135,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.136,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.137,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.138,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.139,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.140,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.141,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.142,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.143,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.144,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.145,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.146,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.147,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.148,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.149,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.150,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.151,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.152,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.153,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.154,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.155,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.156,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.157,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.158,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.159,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.160,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.161,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.162,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.163,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.164,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.165,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.166,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.167,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.168,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.169,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.170,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.171,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.172,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.173,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.174,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.175,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.176,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.177,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.178,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.179,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.180,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.181,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.182,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.183,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.184,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.185,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.186,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.187,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.188,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.189,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.190,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.191,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.192,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.193,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.194,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.195,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.196,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.197,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.198,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.199,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.200,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.201,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.202,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.203,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.204,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.205,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.206,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.207,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.208,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.209,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.210,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.211,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.212,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.213,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.214,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.215,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.216,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.217,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.218,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.219,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.220,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.221,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.222,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.223,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.224,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.225,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.226,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.227,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.228,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.229,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.230,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.231,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.232,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.233,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.234,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.235,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.236,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.237,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.238,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.239,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.240,,,,Unreachable,Time Out,NA,NA,,,,,,,
141.195.159.241,,,,Unreachable,Time Out,NA,NA,,,,,,,
